timestamp,elapsed_s,pod,status,memory_current_mi,memory_min_mi,memory_low_mi,memory_high,memory_events_high,memory_events_oom_kill,kubepods_memory_min_mi,burstable_memory_low_mi,mem_available_mi,node_memory_pressure,kubelet_api_ms
2026-06-12T16:44:36-04:00,259,guaranteed-holder-1,Running,1032,7168,0,max,0,0,29766,1094,17279,False,33
2026-06-12T16:44:36-04:00,259,guaranteed-holder-2,Running,1032,7168,0,max,0,0,29766,1094,17279,False,33
2026-06-12T16:44:36-04:00,259,guaranteed-holder-3,Running,1032,7168,0,max,0,0,29766,1094,17279,False,33
2026-06-12T16:44:36-04:00,259,guaranteed-holder-4,Running,1032,7168,0,max,0,0,29766,1094,17279,False,33
2026-06-12T16:44:36-04:00,259,burstable-holder,Running,518,0,1024,3972841472,0,0,29766,1094,17279,False,33
2026-06-12T16:44:36-04:00,259,besteffort-holder,Running,518,0,0,29943558144,0,0,29766,1094,17279,False,33
2026-06-12T16:44:36-04:00,259,besteffort-aggressor,NotFound,0,0,0,n/a,0,0,29766,1094,17279,False,33
2026-06-12T16:44:38-04:00,261,guaranteed-holder-1,Running,1032,7168,0,max,0,0,29766,1094,17271,False,39
2026-06-12T16:44:38-04:00,261,guaranteed-holder-2,Running,1032,7168,0,max,0,0,29766,1094,17271,False,39
2026-06-12T16:44:38-04:00,261,guaranteed-holder-3,Running,1032,7168,0,max,0,0,29766,1094,17271,False,39
2026-06-12T16:44:38-04:00,261,guaranteed-holder-4,Running,1032,7168,0,max,0,0,29766,1094,17271,False,39
2026-06-12T16:44:38-04:00,261,burstable-holder,Running,518,0,1024,3972841472,0,0,29766,1094,17271,False,39
2026-06-12T16:44:38-04:00,261,besteffort-holder,Running,518,0,0,29943558144,0,0,29766,1094,17271,False,39
2026-06-12T16:44:38-04:00,261,besteffort-aggressor,NotFound,0,0,0,n/a,0,0,29766,1094,17271,False,39
2026-06-12T16:44:40-04:00,263,guaranteed-holder-1,Running,1032,7168,0,max,0,0,29766,1094,17279,False,33
2026-06-12T16:44:40-04:00,263,guaranteed-holder-2,Running,1032,7168,0,max,0,0,29766,1094,17279,False,33
2026-06-12T16:44:40-04:00,263,guaranteed-holder-3,Running,1032,7168,0,max,0,0,29766,1094,17279,False,33
2026-06-12T16:44:40-04:00,263,guaranteed-holder-4,Running,1032,7168,0,max,0,0,29766,1094,17279,False,33
2026-06-12T16:44:40-04:00,263,burstable-holder,Running,518,0,1024,3972841472,0,0,29766,1094,17279,False,33
2026-06-12T16:44:40-04:00,263,besteffort-holder,Running,518,0,0,29943558144,0,0,29766,1094,17279,False,33
2026-06-12T16:44:40-04:00,263,besteffort-aggressor,NotFound,0,0,0,n/a,0,0,29766,1094,17279,False,33
2026-06-12T16:44:43-04:00,266,guaranteed-holder-1,Running,1032,7168,0,max,0,0,29766,1094,17275,False,35
2026-06-12T16:44:43-04:00,266,guaranteed-holder-2,Running,1032,7168,0,max,0,0,29766,1094,17275,False,35
2026-06-12T16:44:43-04:00,266,guaranteed-holder-3,Running,1032,7168,0,max,0,0,29766,1094,17275,False,35
2026-06-12T16:44:43-04:00,266,guaranteed-holder-4,Running,1032,7168,0,max,0,0,29766,1094,17275,False,35
2026-06-12T16:44:43-04:00,266,burstable-holder,Running,518,0,1024,3972841472,0,0,29766,1094,17275,False,35
2026-06-12T16:44:43-04:00,266,besteffort-holder,Running,518,0,0,29943558144,0,0,29766,1094,17275,False,35
2026-06-12T16:44:43-04:00,266,besteffort-aggressor,NotFound,0,0,0,n/a,0,0,29766,1094,17275,False,35
2026-06-12T16:44:45-04:00,268,guaranteed-holder-1,Running,1032,7168,0,max,0,0,29766,1094,17282,False,36
2026-06-12T16:44:45-04:00,268,guaranteed-holder-2,Running,1032,7168,0,max,0,0,29766,1094,17282,False,36
2026-06-12T16:44:45-04:00,268,guaranteed-holder-3,Running,1032,7168,0,max,0,0,29766,1094,17282,False,36
2026-06-12T16:44:45-04:00,268,guaranteed-holder-4,Running,1032,7168,0,max,0,0,29766,1094,17282,False,36
2026-06-12T16:44:45-04:00,268,burstable-holder,Running,518,0,1024,3972841472,0,0,29766,1094,17282,False,36
2026-06-12T16:44:45-04:00,268,besteffort-holder,Running,518,0,0,29943558144,0,0,29766,1094,17282,False,36
2026-06-12T16:44:45-04:00,268,besteffort-aggressor,NotFound,0,0,0,n/a,0,0,29766,1094,17282,False,36
2026-06-12T16:44:47-04:00,270,guaranteed-holder-1,Running,1032,7168,0,max,0,0,29766,1094,17278,False,38
2026-06-12T16:44:47-04:00,270,guaranteed-holder-2,Running,1032,7168,0,max,0,0,29766,1094,17278,False,38
2026-06-12T16:44:47-04:00,270,guaranteed-holder-3,Running,1032,7168,0,max,0,0,29766,1094,17278,False,38
2026-06-12T16:44:47-04:00,270,guaranteed-holder-4,Running,1032,7168,0,max,0,0,29766,1094,17278,False,38
2026-06-12T16:44:47-04:00,270,burstable-holder,Running,518,0,1024,3972841472,0,0,29766,1094,17278,False,38
2026-06-12T16:44:47-04:00,270,besteffort-holder,Running,518,0,0,29943558144,0,0,29766,1094,17278,False,38
2026-06-12T16:44:47-04:00,270,besteffort-aggressor,NotFound,0,0,0,n/a,0,0,29766,1094,17278,False,38
2026-06-12T16:44:50-04:00,273,guaranteed-holder-1,Running,1032,7168,0,max,0,0,29766,1094,17269,False,33
2026-06-12T16:44:50-04:00,273,guaranteed-holder-2,Running,1032,7168,0,max,0,0,29766,1094,17269,False,33
2026-06-12T16:44:50-04:00,273,guaranteed-holder-3,Running,1032,7168,0,max,0,0,29766,1094,17269,False,33
2026-06-12T16:44:50-04:00,273,guaranteed-holder-4,Running,1032,7168,0,max,0,0,29766,1094,17269,False,33
2026-06-12T16:44:50-04:00,273,burstable-holder,Running,518,0,1024,3972841472,0,0,29766,1094,17269,False,33
2026-06-12T16:44:50-04:00,273,besteffort-holder,Running,518,0,0,29943558144,0,0,29766,1094,17269,False,33
2026-06-12T16:44:50-04:00,273,besteffort-aggressor,NotFound,0,0,0,n/a,0,0,29766,1094,17269,False,33
2026-06-12T16:44:52-04:00,275,guaranteed-holder-1,Running,1032,7168,0,max,0,0,29766,1094,17267,False,32
2026-06-12T16:44:52-04:00,275,guaranteed-holder-2,Running,1032,7168,0,max,0,0,29766,1094,17267,False,32
2026-06-12T16:44:52-04:00,275,guaranteed-holder-3,Running,1032,7168,0,max,0,0,29766,1094,17267,False,32
2026-06-12T16:44:52-04:00,275,guaranteed-holder-4,Running,1032,7168,0,max,0,0,29766,1094,17267,False,32
2026-06-12T16:44:52-04:00,275,burstable-holder,Running,518,0,1024,3972841472,0,0,29766,1094,17267,False,32
2026-06-12T16:44:52-04:00,275,besteffort-holder,Running,518,0,0,29943558144,0,0,29766,1094,17267,False,32
2026-06-12T16:44:52-04:00,275,besteffort-aggressor,NotFound,0,0,0,n/a,0,0,29766,1094,17267,False,32
2026-06-12T16:44:55-04:00,278,guaranteed-holder-1,Running,1032,7168,0,max,0,0,29766,1094,17224,False,36
2026-06-12T16:44:55-04:00,278,guaranteed-holder-2,Running,1032,7168,0,max,0,0,29766,1094,17224,False,36
2026-06-12T16:44:55-04:00,278,guaranteed-holder-3,Running,1032,7168,0,max,0,0,29766,1094,17224,False,36
2026-06-12T16:44:55-04:00,278,guaranteed-holder-4,Running,1032,7168,0,max,0,0,29766,1094,17224,False,36
2026-06-12T16:44:55-04:00,278,burstable-holder,Running,518,0,1024,3972841472,0,0,29766,1094,17224,False,36
2026-06-12T16:44:55-04:00,278,besteffort-holder,Running,518,0,0,29943558144,0,0,29766,1094,17224,False,36
2026-06-12T16:44:55-04:00,278,besteffort-aggressor,NotFound,0,0,0,n/a,0,0,29766,1094,17224,False,36
2026-06-12T16:44:57-04:00,280,guaranteed-holder-1,Running,1032,7168,0,max,0,0,29766,1094,17220,False,43
2026-06-12T16:44:57-04:00,280,guaranteed-holder-2,Running,1032,7168,0,max,0,0,29766,1094,17220,False,43
2026-06-12T16:44:57-04:00,280,guaranteed-holder-3,Running,1032,7168,0,max,0,0,29766,1094,17220,False,43
2026-06-12T16:44:57-04:00,280,guaranteed-holder-4,Running,1032,7168,0,max,0,0,29766,1094,17220,False,43
2026-06-12T16:44:57-04:00,280,burstable-holder,Running,518,0,1024,3972841472,0,0,29766,1094,17220,False,43
2026-06-12T16:44:57-04:00,280,besteffort-holder,Running,518,0,0,29943558144,0,0,29766,1094,17220,False,43
2026-06-12T16:44:57-04:00,280,besteffort-aggressor,NotFound,0,0,0,n/a,0,0,29766,1094,17220,False,43
2026-06-12T16:44:59-04:00,282,guaranteed-holder-1,Running,1032,7168,0,max,0,0,29766,1094,17248,False,35
2026-06-12T16:44:59-04:00,282,guaranteed-holder-2,Running,1032,7168,0,max,0,0,29766,1094,17248,False,35
2026-06-12T16:44:59-04:00,282,guaranteed-holder-3,Running,1032,7168,0,max,0,0,29766,1094,17248,False,35
2026-06-12T16:44:59-04:00,282,guaranteed-holder-4,Running,1032,7168,0,max,0,0,29766,1094,17248,False,35
2026-06-12T16:44:59-04:00,282,burstable-holder,Running,518,0,1024,3972841472,0,0,29766,1094,17248,False,35
2026-06-12T16:44:59-04:00,282,besteffort-holder,Running,518,0,0,29943558144,0,0,29766,1094,17248,False,35
2026-06-12T16:44:59-04:00,282,besteffort-aggressor,NotFound,0,0,0,n/a,0,0,29766,1094,17248,False,35
2026-06-12T16:45:02-04:00,285,guaranteed-holder-1,Running,1032,7168,0,max,0,0,29766,1094,17262,False,34
2026-06-12T16:45:02-04:00,285,guaranteed-holder-2,Running,1032,7168,0,max,0,0,29766,1094,17262,False,34
2026-06-12T16:45:02-04:00,285,guaranteed-holder-3,Running,1032,7168,0,max,0,0,29766,1094,17262,False,34
2026-06-12T16:45:02-04:00,285,guaranteed-holder-4,Running,1032,7168,0,max,0,0,29766,1094,17262,False,34
2026-06-12T16:45:02-04:00,285,burstable-holder,Running,518,0,1024,3972841472,0,0,29766,1094,17262,False,34
2026-06-12T16:45:02-04:00,285,besteffort-holder,Running,518,0,0,29943558144,0,0,29766,1094,17262,False,34
2026-06-12T16:45:02-04:00,285,besteffort-aggressor,NotFound,0,0,0,n/a,0,0,29766,1094,17262,False,34
2026-06-12T16:45:04-04:00,287,guaranteed-holder-1,Running,1032,7168,0,max,0,0,29766,1094,17256,False,39
2026-06-12T16:45:04-04:00,287,guaranteed-holder-2,Running,1032,7168,0,max,0,0,29766,1094,17256,False,39
2026-06-12T16:45:04-04:00,287,guaranteed-holder-3,Running,1032,7168,0,max,0,0,29766,1094,17256,False,39
2026-06-12T16:45:04-04:00,287,guaranteed-holder-4,Running,1032,7168,0,max,0,0,29766,1094,17256,False,39
2026-06-12T16:45:04-04:00,287,burstable-holder,Running,518,0,1024,3972841472,0,0,29766,1094,17256,False,39
2026-06-12T16:45:04-04:00,287,besteffort-holder,Running,518,0,0,29943558144,0,0,29766,1094,17256,False,39
2026-06-12T16:45:04-04:00,287,besteffort-aggressor,NotFound,0,0,0,n/a,0,0,29766,1094,17256,False,39
2026-06-12T16:45:07-04:00,290,guaranteed-holder-1,Running,1032,7168,0,max,0,0,29766,1094,17254,False,32
2026-06-12T16:45:07-04:00,290,guaranteed-holder-2,Running,1032,7168,0,max,0,0,29766,1094,17254,False,32
2026-06-12T16:45:07-04:00,290,guaranteed-holder-3,Running,1032,7168,0,max,0,0,29766,1094,17254,False,32
2026-06-12T16:45:07-04:00,290,guaranteed-holder-4,Running,1032,7168,0,max,0,0,29766,1094,17254,False,32
2026-06-12T16:45:07-04:00,290,burstable-holder,Running,518,0,1024,3972841472,0,0,29766,1094,17254,False,32
2026-06-12T16:45:07-04:00,290,besteffort-holder,Running,518,0,0,29943558144,0,0,29766,1094,17254,False,32
2026-06-12T16:45:07-04:00,290,besteffort-aggressor,NotFound,0,0,0,n/a,0,0,29766,1094,17254,False,32
2026-06-12T16:45:09-04:00,292,guaranteed-holder-1,Running,1032,7168,0,max,0,0,29766,1094,17267,False,36
2026-06-12T16:45:09-04:00,292,guaranteed-holder-2,Running,1032,7168,0,max,0,0,29766,1094,17267,False,36
2026-06-12T16:45:09-04:00,292,guaranteed-holder-3,Running,1032,7168,0,max,0,0,29766,1094,17267,False,36
2026-06-12T16:45:09-04:00,292,guaranteed-holder-4,Running,1032,7168,0,max,0,0,29766,1094,17267,False,36
2026-06-12T16:45:09-04:00,292,burstable-holder,Running,518,0,1024,3972841472,0,0,29766,1094,17267,False,36
2026-06-12T16:45:09-04:00,292,besteffort-holder,Running,518,0,0,29943558144,0,0,29766,1094,17267,False,36
2026-06-12T16:45:09-04:00,292,besteffort-aggressor,NotFound,0,0,0,n/a,0,0,29766,1094,17267,False,36
2026-06-12T16:45:11-04:00,294,guaranteed-holder-1,Running,1032,7168,0,max,0,0,29766,1094,17276,False,33
2026-06-12T16:45:11-04:00,294,guaranteed-holder-2,Running,1032,7168,0,max,0,0,29766,1094,17276,False,33
2026-06-12T16:45:11-04:00,294,guaranteed-holder-3,Running,1032,7168,0,max,0,0,29766,1094,17276,False,33
2026-06-12T16:45:11-04:00,294,guaranteed-holder-4,Running,1032,7168,0,max,0,0,29766,1094,17276,False,33
2026-06-12T16:45:11-04:00,294,burstable-holder,Running,518,0,1024,3972841472,0,0,29766,1094,17276,False,33
2026-06-12T16:45:11-04:00,294,besteffort-holder,Running,518,0,0,29943558144,0,0,29766,1094,17276,False,33
2026-06-12T16:45:11-04:00,294,besteffort-aggressor,NotFound,0,0,0,n/a,0,0,29766,1094,17276,False,33
2026-06-12T16:45:14-04:00,297,guaranteed-holder-1,Running,1032,7168,0,max,0,0,29766,1094,17265,False,41
2026-06-12T16:45:14-04:00,297,guaranteed-holder-2,Running,1032,7168,0,max,0,0,29766,1094,17265,False,41
2026-06-12T16:45:14-04:00,297,guaranteed-holder-3,Running,1032,7168,0,max,0,0,29766,1094,17265,False,41
2026-06-12T16:45:14-04:00,297,guaranteed-holder-4,Running,1032,7168,0,max,0,0,29766,1094,17265,False,41
2026-06-12T16:45:14-04:00,297,burstable-holder,Running,518,0,1024,3972841472,0,0,29766,1094,17265,False,41
2026-06-12T16:45:14-04:00,297,besteffort-holder,Running,518,0,0,29943558144,0,0,29766,1094,17265,False,41
2026-06-12T16:45:14-04:00,297,besteffort-aggressor,NotFound,0,0,0,n/a,0,0,29766,1094,17265,False,41
2026-06-12T16:45:16-04:00,299,guaranteed-holder-1,Running,1032,7168,0,max,0,0,29766,1094,17286,False,44
2026-06-12T16:45:16-04:00,299,guaranteed-holder-2,Running,1032,7168,0,max,0,0,29766,1094,17286,False,44
2026-06-12T16:45:16-04:00,299,guaranteed-holder-3,Running,1032,7168,0,max,0,0,29766,1094,17286,False,44
2026-06-12T16:45:16-04:00,299,guaranteed-holder-4,Running,1032,7168,0,max,0,0,29766,1094,17286,False,44
2026-06-12T16:45:16-04:00,299,burstable-holder,Running,518,0,1024,3972841472,0,0,29766,1094,17286,False,44
2026-06-12T16:45:16-04:00,299,besteffort-holder,Running,518,0,0,29943558144,0,0,29766,1094,17286,False,44
2026-06-12T16:45:16-04:00,299,besteffort-aggressor,NotFound,0,0,0,n/a,0,0,29766,1094,17286,False,44
